booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning
B02652,2023-10-03,2023-11-20,C0414,Family,Cultural,Mobile App,Bank Transfer,Phú Quốc,1,2412000.0,0.11109133729882231,Completed,2144000.0,4.3,True
B02653,2023-10-03,2023-11-11,C0551,Student,Adventure,Mobile App,Card,Đà Nẵng,1,5117000.0,0.1497922141794949,Completed,4351000.0,3.3,True
B02654,2023-10-03,2023-11-09,C0398,Student,Adventure,Agent,Cash,Đà Nẵng,2,5081000.0,0.10832022112068845,Completed,9061000.0,3.4,True
B02655,2023-10-04,2023-11-17,C0565,Young Professional,Beach,Website,Card,Hội An,3,3780000.0,0.09465112468816665,Completed,10267000.0,3.8,True
B02656,2023-10-04,2023-11-05,C0920,Young Professional,Beach,Mobile App,Card,Nha Trang,1,4544000.0,0.1027082033029108,Completed,4077000.0,4.4,False
B02657,2023-10-04,2023-11-19,C0921,Corporate,Cultural,Agent,Card,Đà Lạt,1,2381000.0,0.03337854439667566,Completed,2302000.0,4.6,False
B02658,2023-10-05,2023-12-31,C0349,Family,Family,Website,Card,TP.HCM,2,3620000.0,0.12580945178027161,Completed,6329000.0,4.9,True
B02659,2023-10-05,2023-11-15,C0229,Young Professional,Family,Website,Bank Transfer,TP.HCM,1,3261000.0,0.08868437884264568,Completed,2972000.0,3.6,True
B02660,2023-10-05,2023-11-26,C0631,Student,Beach,Website,Card,Hà Nội,1,4327000.0,0.15642692984096687,Completed,3650000.0,3.6,True
B02661,2023-10-06,2023-11-25,C0922,Student,Cultural,Agent,Card,Sa Pa,3,2352000.0,0.1664941045515531,Completed,5881000.0,4.3,False
B02662,2023-10-06,2023-11-23,C0923,Young Professional,City Break,Mobile App,Card,Sa Pa,3,2095000.0,0.11494064097863974,Completed,5563000.0,3.8,False
B02663,2023-10-06,2023-10-28,C0307,Corporate,Cultural,Website,Cash,Huế,2,2240000.0,0.1394067160308211,Completed,3855000.0,4.2,True
B02664,2023-10-06,2023-12-28,C0227,Family,Beach,Agent,Card,Nha Trang,3,4606000.0,0.10391034336914046,Completed,12382000.0,5.0,True
B02665,2023-10-07,2023-12-02,C0913,Family,Beach,Website,Bank Transfer,Hạ Long,3,4172000.0,0.11959656250550782,Completed,11019000.0,4.5,True
B02666,2023-10-07,2023-12-18,C0668,Young Professional,Cultural,Website,Card,Hạ Long,1,2955000.0,0.11711422523420197,Completed,2609000.0,4.2,True
B02667,2023-10-08,2023-11-17,C0924,Student,Beach,Website,Bank Transfer,,5,2994000.0,0.1605550515913773,Completed,12566000.0,4.1,False
B02668,2023-10-08,2023-10-30,C0925,,Foodie,Mobile App,Card,Phú Quốc,1,2703000.0,0.03918033313749471,Completed,2597000.0,4.9,False
B02669,2023-10-08,2023-11-28,C0462,Family,Foodie,Agent,Card,Unknown,2,3058000.0,11.0%,Completed,5446000.0,4.5,True
B02670,2023-10-10,2024-01-02,C0926,Student,Adventure,Agent,E-wallet,Sa Pa,3,4702000.0,0.12532039247208937,Completed,12338000.0,4.0,False
B02671,2023-10-10,2023-12-12,C0927,Family,Adventure,Website,Cash,Phú Quốc,2,5635000.0,0.0720244801693459,Completed,10458000.0,3.7,False
B02672,2023-10-10,2023-12-22,C0928,Young Professional,Cultural,Website,Cash,Phú Quốc,3,2778000.0,0.15475806064367323,Completed,7044000.0,4.0,False
B02673,2023-10-10,2023-11-11,C0319,Student,City Break,,Cash,Huế,2,1973000.0,2.4%,Completed,3853000.0,4.3,True
B02674,2023-12-10,2023-11-16,C0929,Young Professional,Adventure,Agent,E-wallet,Sa Pa,2,4511000.0,0.09418523401026295,Completed,8172000.0,4.2,False
B02675,2023-10-12,2023-10-15,C0531,Family,Cultural,Call Center,Card,Sa Pa,4,2309000.0,0.14951735818794093,Cancelled,0.0,,True
B02676,2023-10-12,2023-11-07,C0142,Young Professional,Cultural,,Card,Đà Nẵng,4,2573000.0,11.2%,Completed,9140000.0,3.7,True
B02677,2023-10-13,2023-12-06,C0100,Corporate,Cultural,Agent,,TP.HCM,1,2364000.0,0.06041411397919254,Completed,2221000.0,3.9,True
B02678,2023-10-13,2023-12-02,C0930,Corporate,Beach,Website,Card,Hà Nội,3,4483000.0,0.06750777128646653,Completed,12541000.0,3.8,False
B02679,2023-10-13,2023-12-27,C0931,Young Professional,City Break,Mobile App,Card,Hội An,3,1503000.0,0.08328432252443221,Completed,4133000.0,3.7,False
B02680,2023-10-13,2023-11-19,C0665,Young Professional,Cultural,,Bank Transfer,Phú Quốc,4,2504000.0,0.07040055617107893,Completed,9311000.0,4.1,True
B02681,2023-10-13,2023-11-22,C0438,Corporate,Beach,Agent,Card,Hội An,1,4202000.0,0.11725548017387982,Completed,3709000.0,4.1,True
B02682,2023-10-13,2023-10-13,C0932,,City Break,Mobile App,Card,Đà Nẵng,3,2435000.0,0.04991050717904089,cancelled ,6940000.0,4.3,False
B02683,2023-10-14,2023-11-23,C0933,Student,Cultural,Website,Card,Hạ Long,1,2760000.0,0.07343910234764922,Completed,2557000.0,3.9,False
B02684,2023-10-14,2023-12-06,C0307,Young Professional,Cultural,Website,Bank Transfer,Đà Lạt,4,2571000.0,0.10659322055989685,Completed,9188000.0,4.4,True
B02685,2023-10-14,2023-12-13,C0282,Student,Cultural,Website,Card,Hà Nội,2,2835000.0,0.12921627425696017,Completed,4937000.0,4.5,True
B02686,2023-10-14,2023-11-19,C0164,Young Professional,Family,Mobile App,Card,Phú Quốc,1,3311000.0,0.14498646521093622,Completed,2831000.0,5.0,True
B02687,2023-10-15,2023-11-25,C0934,Corporate,Adventure,Website,Cash,Nha Trang,4,5057000.0,0.14969828937359098,Completed,17200000.0,4.4,False
B02688,2023-10-15,2024-01-06,C0310,Student,Family,Website,Card,Đà Lạt,1,2950000.0,0.09772443937184253,Completed,2662000.0,3.9,True
B02689,2023-10-16,2024-01-14,C0935,Family,Foodie,Website,E-wallet,Huế,1,2404000.0,0.16218630241438547,Completed,2014000.0,4.5,False
B02690,2023-10-17,2023-12-31,C0302,,Foodie,Mobile App,Bank Transfer,Đà Lạt,1,2672000.0,0.10655932750777003,Completed,2387000.0,3.6,True
B02691,2023-10-17,2023-12-14,C0297,Young Professional,Beach,Website,Card,TP.HCM,2,3700000.0,0.09588098118716779,Completed,6690000.0,4.4,True
B02692,2023-10-18,2024-01-11,C0740,Family,Adventure,Agent,Card,Nha Trang,3,4846000.0,0.10817271563661172,Completed,12965000.0,4.8,True
B02693,2023-10-18,2023-12-10,C0493,Young Professional,Adventure,Website,,Hạ Long,1,5787000.0,0.08356509090671232,Completed,5303000.0,4.5,True
B02694,2023-10-18,2023-12-29,C0936,Student,Foodie,Mobile App,Card,Hạ Long,1,2556000.0,0.055883740636300035,Completed,2413000.0,4.5,False
B02695,2023-10-18,2023-12-17,C0937,Student,Adventure,Website,Bank Transfer,Đà Lạt,1,4930000.0,0.12128010740064478,Completed,4332000.0,4.2,False
B02696,2023-10-18,2023-11-19,C0823,Young Professional,Adventure,Agent,Bank Transfer,Phú Quốc,1,5112000.0,0.11134523705017726,Completed,4543000.0,4.7,True
B02697,2023-10-19,2023-11-15,C0938,Corporate,Family,Website,Cash,Đà Nẵng,1,3325000.0,0.07823829104546015,Completed,3065000.0,4.3,False
B02698,2023-10-19,2023-12-27,C0939,Family,Foodie,Website,Cash,Hội An,3,2218000.0,0.16430272399941748,Completed,5561000.0,4.4,False
B02699,2023-10-20,2023-11-23,C0940,Young Professional,Family,Mobile App,Bank Transfer,Phú Quốc,1,3295000.0,0.11432480342649744,Completed,2918000.0,3.8,False
B02700,2023-10-20,2023-12-24,C0660,,Adventure,Agent,Card,TP.HCM,1,5652000.0,0.12098457844453961,Completed,4968000.0,3.7,True
B02701,2023-10-21,2023-10-21,C0583,Family,Family,Agent,Card,Nha Trang,1,3803000.0,0.0771651265085079,Completed,3510000.0,3.8,True
B02702,2023-10-21,2023-12-26,C0941,Student,Cultural,Mobile App,Bank Transfer,Đà Lạt,3,2775000.0,0.14595471100280152,Completed,7110000.0,4.3,False
B02703,2023-10-22,2023-11-19,C0019,Corporate,Beach,Website,Card,Hạ Long,2,3948000.0,0.12684866375053266,Completed,6894000.0,3.5,True
B02704,2023-10-22,2023-11-28,C0795,Student,Foodie,Mobile App,Bank Transfer,Hà Nội,2,2053000.0,0.057360123851109286,Completed,3870000.0,4.2,True
B02705,2023-10-23,2023-12-07,C0942,Corporate,Family,Website,Card,Nha Trang,2,3884000.0,0.0728255794004178,Completed,7202000.0,3.9,False
B02706,2023-10-23,2023-11-21,C0774,Corporate,Beach,Website,Card,Hạ Long,1,3702000.0,0.08825855071443699,Completed,3375000.0,4.4,True
B02707,2023-10-24,2023-11-17,C0235,Family,Cultural,Website,Bank Transfer,Hà Nội,3,2526000.0,0.13092736607446076,Completed,6586000.0,4.2,True
B02708,2023-10-25,2023-12-17,C0419,,Beach,Agent,E-wallet,,2,3687000.0,0.10608787348879087,Completed,6592000.0,4.0,True
B02709,2023-10-26,2023-12-21,C0639,Corporate,Cultural,Website,Card,Nha Trang,3,3075000.0,0.12718085264073176,Completed,8052000.0,4.5,True
B02710,2023-10-26,2023-12-01,C0943,Young Professional,Family,Website,Card,Hội An,2,2941000.0,0.07801468183491235,Completed,5423000.0,3.8,False
B02711,2023-10-26,2023-12-08,C0872,Student,Adventure,Website,Card,Hà Nội,1,4829000.0,0.0%,Completed,4829000.0,4.5,True
B02712,2023-10-28,2023-12-26,C0919,Family,Adventure,Website,Card,Đà Nẵng,3,5994000.0,0.1108148605012289,Completed,15989000.0,4.4,True
B02713,2023-10-28,2023-11-19,C0638,Young Professional,Beach,Mobile App,Bank Transfer,Nha Trang,2,4103000.0,0.12205918819477368,Completed,7204000.0,4.0,True
B02714,2023-10-28,2024-01-09,C0944,Student,Beach,Website,Bank Transfer,Đà Lạt,2,3185000.0,0.11253501456593012,Cancelled,0.0,,False
B02715,2023-10-28,2023-12-26,C0945,Young Professional,Beach,Agent,Card,Hội An,3,4631000.0,0.10572672015539483,Completed,12424000.0,4.3,False
B02716,2023-10-29,2023-12-04,C0946,Family,Beach,Mobile App,,Sa Pa,1,4013000.0,0.117026705106629,Cancelled,0.0,,False
B02717,2023-10-29,2023-12-25,C0947,Young Professional,Cultural,,Cash,TP.HCM,3,2170000.0,0.1354072286687549,Completed,5628000.0,4.3,False
B02718,2023-10-30,2023-12-10,C0948,Young Professional,Family,Website,Bank Transfer,Phú Quốc,3,3587000.0,0.1164085102037758,Completed,9508000.0,4.4,False
B02719,2023-10-30,2024-01-11,C0602,Family,Cultural,Mobile App,E-wallet,Hội An,2,2719000.0,0.0644624367190389,Completed,5087000.0,3.4,True
B02720,2023-10-30,2023-12-13,C0949,Young Professional,Cultural,,Card,Nha Trang,3,3160000.0,0.21125592290688358,Completed,7477000.0,4.0,False
B02721,2023-10-31,2023-12-19,C0732,Family,Beach,Website,Bank Transfer,Sa Pa,2,4278000.0,0.13652928129208228,Completed,7388000.0,4.2,True
B02722,2023-10-31,2024-01-09,C0534,Student,Cultural,Mobile App,Card,Huế,1,2228000.0,0.06752940927552696,Completed,2078000.0,4.0,True
B02723,2023-10-31,2023-12-24,C0950,Young Professional,Cultural,Website,Cash,Đà Nẵng,2,2734000.0,0.061534760682017534,Cancelled,0.0,,False
B02724,2023-11-01,2023-12-24,C0551,Young Professional,Family,Mobile App,E-wallet,Phú Quốc,1,3709000.0,0.13766852103092114,Completed,3198000.0,5.0,True
B02725,2023-11-02,2023-12-06,C0916,Student,Family,Website,E-wallet,TP.HCM,2,3448000.0,0.11600641872181786,Completed,6096000.0,5.0,True
B02726,2023-11-02,2023-12-12,C0664,Family,Family,Agent,Bank Transfer,Hạ Long,3,3765000.0,0.11092409519806207,Completed,10042000.0,4.3,True
B02727,2023-11-02,2023-12-02,C0049,Family,Family,Website,Cash,Phú Quốc,1,3700000.0,0.11438617341921632,Completed,3277000.0,4.8,True
B02728,2023-11-03,2024-01-28,C0951,Family,Beach,Agent,Cash,Sa Pa,2,3786000.0,0.0,Completed,7572000.0,4.2,False
B02729,2023-11-03,2023-12-19,C0662,Corporate,Adventure,Mobile App,E-wallet,Phú Quốc,1,5947000.0,0.13557771218467757,Completed,5141000.0,4.7,True
B02730,2023-11-04,2024-01-14,C0772,Corporate,Beach,Agent,Card,Huế,1,3600000.0,0.027043356284631753,Completed,3503000.0,4.0,True
B02731,2023-11-04,2024-01-06,C0410,Student,Beach,Agent,Card,Hạ Long,2,4251000.0,0.10925644131969685,Completed,7573000.0,3.4,True
B02732,2023-11-04,2023-11-17,C0622,Family,City Break,Website,Bank Transfer,Phú Quốc,2,2105000.0,0.14186439863919967,Completed,3613000.0,3.6,True
B02733,2023-11-04,2023-12-30,C0952,Family,Family,Mobile App,E-wallet,TP.HCM,2,3196000.0,0.11089611132225517,Completed,5683000.0,3.9,False
B02734,2023-11-04,2024-01-09,C0646,Family,Beach,Agent,Card,Đà Nẵng,3,4365000.0,0.013857661680990743,Completed,12914000.0,4.3,True
B02735,2023-11-06,2023-12-13,C0905,Young Professional,Beach,Mobile App,,Sa Pa,2,4051000.0,0.07738307542493533,Completed,7475000.0,4.0,True
B02736,2023-11-06,2024-01-01,C0953,Family,City Break,Website,Card,Hội An,2,1300000.0,0.08004306163659378,Completed,2392000.0,4.8,False
B02737,2023-11-06,2024-01-01,C0874,Family,Beach,Agent,Card,Hà Nội,4,4015000.0,10.5%,Completed,14374000.0,3.9,True
B02738,2023-11-07,2023-12-21,C0954,Young Professional,Cultural,Agent,Cash,Phú Quốc,4,2898000.0,12.9%,Completed,10102000.0,4.1,False
B02739,2023-11-07,2023-12-23,C0251,Family,Foodie,Website,Bank Transfer,Đà Nẵng,2,2715000.0,0.11467910122390229,Cancelled,0.0,,True
B02740,2023-11-07,2023-12-10,C0955,Family,Beach,Website,Card,Đà Nẵng,4,4572000.0,0.030360890851035646,Completed,17733000.0,4.9,False
B02741,2023-11-07,2023-12-11,C0297,Family,Beach,Website,Card,Huế,1,3795000.0,0.12706348442689802,Cancelled,0.0,,True
B02742,2023-11-08,2024-01-12,C0759,Student,Adventure,Website,Card,,1,5730000.0,0.12119986615895104,Completed,5036000.0,4.7,True
B02743,2023-11-08,2024-01-05,C0926,Family,Cultural,Call Center,Card,Đà Lạt,2,2422000.0,0.13614162541976468,Completed,4185000.0,3.4,True
B02744,2023-11-09,2023-12-09,C0542,Young Professional,Family,Website,E-wallet,Đà Nẵng,3,3550000.0,0.14722342949963907,Completed,9082000.0,4.4,True
B02745,2023-11-10,2024-01-26,C0956,Student,Beach,Mobile App,Card,Phú Quốc,3,3979000.0,0.1374463975694636,Completed,10296000.0,4.8,False
B02746,2023-11-11,2023-12-23,C0476,Student,City Break,Agent,E-wallet,Hội An,2,1535000.0,0.125618897315183,Completed,2684000.0,4.0,True
B02747,2023-12-11,2024-01-21,C0957,Family,Cultural,Website,Cash,Đà Nẵng,1,2789000.0,0.11375587637880571,Cancelled,0.0,,False
B02748,2023-11-13,2024-01-26,C0958,Young Professional,Cultural,Website,Card,Đà Nẵng,1,2658000.0,0.10453549085150446,Completed,2380000.0,3.4,False
B02749,2023-11-13,2024-02-14,C0744,Family,Beach,Mobile App,Card,Phú Quốc,3,4098000.0,0.09410534629959695,Completed,11137000.0,3.4,True
B02750,2023-11-14,2024-01-11,C0141,Family,City Break,Mobile App,Card,Nha Trang,1,2348000.0,0.1596918459047409,Completed,1973000.0,4.3,True
B02751,2023-11-14,2023-12-18,C0959,Young Professional,Beach,Website,Card,Sa Pa,1,4184000.0,0.10013102177679428,Cancelled,0.0,,False
B02752,2023-11-14,2024-01-03,C0960,Young Professional,City Break,Website,Bank Transfer,Sa Pa,2,2083000.0,0.08464120321017593,Completed,3813000.0,4.2,False
B02753,2023-11-14,2024-01-30,C0961,Family,Cultural,Website,Card,Sa Pa,1,2444000.0,0.028793789911527132,Completed,2374000.0,4.4,False
B02754,2023-11-15,2024-01-19,C0962,Family,Adventure,Agent,Card,Unknown,2,3654000.0,0.05132962036183285,Completed,6933000.0,4.6,False
B02755,2023-11-16,2024-01-21,C0963,Family,Foodie,Website,Card,Phú Quốc,5,2525000.0,0.10698115739425595,Completed,11274000.0,4.1,False
B02756,2023-11-16,2023-12-02,C0718,,Family,Website,Card,Phú Quốc,1,4038000.0,0.06880675593252533,Cancelled,0.0,,True
B02757,2023-11-16,2023-12-16,C0964,Young Professional,Beach,Website,Card,Phú Quốc,2,4591000.0,0.1073811043830683,Completed,8196000.0,4.1,False
B02758,2023-11-17,2024-01-28,C0096,Family,Cultural,Mobile App,Bank Transfer,Đà Lạt,2,2281000.0,0.133877895122487,Completed,3951000.0,4.8,True
B02759,2023-11-17,2024-01-19,C0381,Young Professional,Beach,Website,Cash,Sa Pa,5,3648000.0,0.08622215891402073,Completed,16667000.0,3.9,True
B02760,2023-11-17,2024-01-17,C0393,Young Professional,Beach,Website,Card,Đà Lạt,1,3146000.0,0.11337207542708554,Completed,2789000.0,5.0,True
B02761,2023-11-18,2024-01-09,C0965,Corporate,Beach,Mobile App,Card,Sa Pa,1,3838000.0,0.11336675746230647,Completed,3403000.0,3.6,False
B02762,2023-11-18,2024-01-20,C0030,Family,Adventure,Mobile App,Card,Phú Quốc,2,5264000.0,0.09260929242052014,Completed,9553000.0,3.8,True
B02763,2023-11-18,2024-01-16,C0951,Family,Foodie,Mobile App,Card,Hạ Long,2,2528000.0,0.12081329253580925,Completed,4445000.0,4.5,True
B02764,2023-11-18,2024-01-24,C0966,Young Professional,Family,Website,Bank Transfer,Sa Pa,2,3148000.0,0.15540379338276808,Completed,5318000.0,4.5,False
B02765,2023-11-18,2023-12-21,C0967,Family,Beach,Website,Card,TP.HCM,1,3897000.0,0.16716652986604846,Completed,3246000.0,4.1,False
B02766,2023-11-18,2024-01-10,C0099,Young Professional,Cultural,Mobile App,Card,Phú Quốc,1,2435000.0,0.15161686672331046,Completed,2066000.0,4.3,True
B02767,2023-11-18,2024-01-02,C0357,Young Professional,Family,Website,Card,Sa Pa,3,3165000.0,0.10957319878667736,Completed,8455000.0,4.4,True
B02768,2023-11-18,2024-02-21,C0968,Young Professional,Foodie,Mobile App,Bank Transfer,Nha Trang,3,2945000.0,0.0369435773866994,Completed,8509000.0,4.5,False
B02769,2023-11-19,2024-01-09,C0795,Young Professional,Family,,Bank Transfer,Hạ Long,3,3176000.0,0.14224267422258235,Completed,8173000.0,4.6,True
B02770,2023-11-19,2023-12-16,C0969,Corporate,Adventure,Website,Bank Transfer,Hà Nội,3,4922000.0,0.13102834760633342,Completed,12831000.0,4.5,False
B02771,2023-11-19,2024-01-20,C0396,Student,Beach,Website,Card,Phú Quốc,1,4163000.0,0.07416099505366425,Completed,3854000.0,4.4,True
B02772,2023-11-19,2023-11-23,C0561,Student,Family,Agent,Card,Đà Lạt,3,3023000.0,0.09763976072374188,completed,8184000.0,3.9,True
B02773,2023-11-19,2023-12-17,C0255,Student,Cultural,Website,E-wallet,Huế,2,2169000.0,0.08545716207518103,Completed,3967000.0,4.6,True
B02774,2023-11-21,2023-12-20,C0801,Young Professional,Beach,Call Center,E-wallet,Unknown,1,3304000.0,0.07742695478013129,Completed,3048000.0,4.1,True
B02775,2023-11-22,2024-01-10,C0637,Student,Adventure,Mobile App,,Đà Lạt,1,4488000.0,0.12979793152692035,Completed,3905000.0,4.4,True
B02776,2023-11-22,2024-01-14,C0864,Family,Foodie,Website,Bank Transfer,Phú Quốc,1,2939000.0,0.09736611971902043,Completed,2653000.0,4.3,True
B02777,2023-11-23,2024-01-19,C0480,Student,Beach,Mobile App,Card,Đà Nẵng,1,4337000.0,0.12265585265531052,Completed,3805000.0,3.8,True
B02778,2023-11-23,2023-12-17,C0896,Young Professional,Beach,Website,E-wallet,Phú Quốc,1,4136000.0,0.07525207968257863,Cancelled,0.0,,True
B02779,2023-11-23,2024-01-04,C0970,Family,Foodie,Website,Cash,Hà Nội,2,2036000.0,0.0,Completed,4072000.0,3.5,False
B02780,2023-11-24,2024-01-28,C0971,Young Professional,Foodie,,Card,Phú Quốc,2,2794000.0,0.06339905681248136,Completed,5234000.0,5.0,False
B02781,2023-11-24,2023-12-25,C0774,Family,Cultural,Agent,Bank Transfer,Sa Pa,2,2615000.0,0.17592042575841776,Completed,4310000.0,4.1,True
B02782,2023-11-24,2024-01-25,C0972,Young Professional,Cultural,Website,Card,Huế,1,2263000.0,0.03776182171574025,Completed,2178000.0,5.0,False
B02783,2023-11-24,2024-01-14,C0303,Young Professional,Cultural,Agent,Card,Hạ Long,3,2677000.0,0.07931624623770897,Completed,7394000.0,4.1,True
B02784,2023-11-24,2024-01-04,C0826,Young Professional,Family,Website,Card,Unknown,1,2995000.0,0.0972580020502513,Completed,2704000.0,4.7,True
B02785,2023-11-25,2024-01-09,C0973,Family,Beach,Website,,,2,3706000.0,0.03199870914129742,Completed,7175000.0,4.3,False
B02786,2023-11-25,2024-01-22,C0255,Family,Beach,Agent,Card,Phú Quốc,2,4068000.0,0.08050129523897316,Completed,7481000.0,4.4,True
B02787,2023-11-25,2024-01-14,C0733,Young Professional,Beach,Agent,Bank Transfer,Đà Lạt,2,3179000.0,0.105017556364806,Completed,5690000.0,5.0,True
B02788,2023-11-25,2024-01-13,C0974,Family,Beach,Website,Card,Hội An,1,3885000.0,0.1201354631667017,Cancelled,0.0,,False
B02789,2023-11-25,2024-01-06,C0473,Corporate,Family,Agent,Card,TP.HCM,4,3075000.0,0.12084997041562039,Completed,10814000.0,4.4,True
B02790,2023-11-26,2024-01-14,C0083,Corporate,Family,Mobile App,Card,Sa Pa,1,3205000.0,0.1428151720659433,Completed,2747000.0,3.0,True
B02791,2023-11-26,2024-01-20,C0207,Family,Cultural,Mobile App,,TP.HCM,2,2261000.0,0.0771959890915787,Completed,4173000.0,4.1,True
B02792,2023-11-27,2024-01-22,C0232,Young Professional,Family,Website,E-wallet,,3,3272000.0,0.054853244837174,Completed,9278000.0,3.8,True
B02793,2023-11-27,2024-02-15,C0148,Young Professional,Beach,Website,E-wallet,Hội An,4,4505000.0,0.09399267192232928,Completed,16326000.0,4.0,True
B02794,2023-11-27,2024-02-10,C0924,Student,Cultural,Agent,E-wallet,Unknown,2,3030000.0,0.09569591382108762,Completed,5480000.0,3.9,True
B02795,2023-11-28,2023-11-28,C0624,Student,Adventure,Website,Card,Đà Nẵng,2,5345000.0,0.11042188961086671,Completed,9510000.0,4.4,True
B02796,2023-11-29,2024-01-19,C0052,Young Professional,Adventure,Website,Cash,Hạ Long,2,5502000.0,0.07720145700055456,Cancelled,0.0,,True
B02797,2023-11-29,2024-01-16,C0137,Student,Beach,Website,Bank Transfer,Sa Pa,2,3912000.0,0.050593642756671046,canceled,0.0,,True
B02798,2023-11-30,2024-01-27,C0036,Student,Foodie,Website,Card,TP.HCM,2,2360000.0,0.0921282239142134,Completed,4285000.0,4.5,True
